Title,Alternative Title,Description,Language,Publisher,Genre,Subject,Temporal Coverage,Date Range,Solr Year,Date Issued,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Identifier,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child
"Land Survey Map: Bremer County, Iowa; 93N 11W","Iowa land survey map of t093n, r011w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1848,[1848 TO 1848],1848,1848,"Bremer County, Iowa|Iowa","-92.19928798, 42.81824779, -92.08147356, 42.90686466",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_484,5496a200-306e-4f9b-92f9-cb51fa4fd510,5496a200-306e-4f9b-92f9-cb51fa4fd510,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Fayette County, Iowa; 94N 9W","Iowa land survey map of t094n, r009w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1848,[1848 TO 1848],1848,1848,"Fayette County, Iowa|Iowa","-91.96360982, 42.90611603, -91.84458627, 42.99410242",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_411,e4aba197-39e3-4650-9f97-0539171034dd,e4aba197-39e3-4650-9f97-0539171034dd,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Chickasaw County, Iowa; 94N 11W","Iowa land survey map of t094n, r011w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1848,[1848 TO 1848],1848,1848,"Chickasaw County, Iowa|Iowa","-92.19931847, 42.90667257, -92.08129094, 42.99403117",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_485,31a0b413-edad-44f5-9890-2d8479731782,31a0b413-edad-44f5-9890-2d8479731782,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winneshiek County, Iowa; 96N 7W","Iowa land survey map of t096n, r007w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1848,[1848 TO 1848],1848,1848,"Winneshiek County, Iowa|Iowa","-91.72516113, 43.08163197, -91.60441095, 43.16921022",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_341,ff43159a-3c5f-4ed2-9dff-5835b2b6a98c,ff43159a-3c5f-4ed2-9dff-5835b2b6a98c,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winneshiek County, Iowa; 96N 9W","Iowa land survey map of t096n, r009w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1848,[1848 TO 1848],1848,1848,"Winneshiek County, Iowa|Iowa","-91.96327074, 43.08203528, -91.84446035, 43.1690823",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_413,05af3afc-0be6-4396-b192-52d95271393e,05af3afc-0be6-4396-b192-52d95271393e,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clarke County, Iowa; 72N 26W","Iowa land survey map of t072n, r026w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-2-11,[1848 TO 1848],1848,1848,"Clarke County, Iowa|Iowa","-93.89930423, 40.98338084, -93.78859621, 41.07464244",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1015,4a903e50-bfab-465a-bd94-18dc1e56744b,4a903e50-bfab-465a-bd94-18dc1e56744b,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Ringgold County, Iowa; 68N 30W","Iowa land survey map of t068n, r030w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Ringgold County, Iowa|Iowa","-94.35754974, 40.63876325, -94.24313663, 40.72605859",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1157,cc8be0f6-f990-4bfa-ae64-f74423571103,cc8be0f6-f990-4bfa-ae64-f74423571103,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Ringgold County, Iowa; 68N 31W","Iowa land survey map of t068n, r031w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Ringgold County, Iowa|Iowa","-94.4715977, 40.63894659, -94.35709244, 40.72602691",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1194,6e2cdc97-4ff5-4eaf-8a48-c1ff333e052a,6e2cdc97-4ff5-4eaf-8a48-c1ff333e052a,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Allamakee County, Iowa; 69N 4W","Iowa land survey map of t096n, r004w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Allamakee County, Iowa|Iowa","-91.37260569, 40.72501917, -91.25684888, 40.81259418",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_232,79d4d72b-92aa-4eae-b90d-9e9b0c6165d7,79d4d72b-92aa-4eae-b90d-9e9b0c6165d7,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Ringgold County, Iowa; 69N 30W","Iowa land survey map of t069n, r030w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Ringgold County, Iowa|Iowa","-94.35819105, 40.72509104, -94.24315154, 40.81244762",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1158,9825f650-bdc3-453b-b2a9-0b2d9bb2ba51,9825f650-bdc3-453b-b2a9-0b2d9bb2ba51,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Ringgold County, Iowa; 69N 31W","Iowa land survey map of t069n, r031w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Ringgold County, Iowa|Iowa","-94.471827, 40.7258856, -94.35751944, 40.81257381",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1195,aa009e76-8907-4f20-842a-7e81bef3319a,aa009e76-8907-4f20-842a-7e81bef3319a,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Taylor County, Iowa; 69N 32W","Iowa land survey map of t069n, r032w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Taylor County, Iowa|Iowa","-94.58594948, 40.7258965, -94.47126601, 40.81272248",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1230,8282a549-15b1-4fc4-a3ac-587e50d27784,8282a549-15b1-4fc4-a3ac-587e50d27784,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Taylor County, Iowa; 69N 33W","Iowa land survey map of t069n, r033w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Taylor County, Iowa|Iowa","-94.70042761, 40.72653669, -94.58583229, 40.81309396",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1268,5f46326e-f4c1-4056-a986-a4a2c21276db,5f46326e-f4c1-4056-a986-a4a2c21276db,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Taylor County, Iowa; 69N 34W","Iowa land survey map of t069n, r034w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1848-1849,[1848 TO 1849],1848,1848,"Taylor County, Iowa|Iowa","-94.81473511, 40.7267291, -94.70017812, 40.8136284",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1303,1473ffcb-948a-4b9f-b59c-d10af39ec8a5,1473ffcb-948a-4b9f-b59c-d10af39ec8a5,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
